Scene,Scene ID,H_00,H_01,H_02,H_10,H_11,H_12,H_20,H_21,H_22
A&W2,DSC_0754.NEF,-1.0041984300916498,-0.0017147570515902767,4294.917154216562,0.00495222008294606,-0.9999703459199285,3109.139547136302,-6.135191221861239e-07,2.737334586812409e-06,1.0
A&W2,DSC_0755.NEF,-1.0025575554216566,-0.0010540969882044354,4287.155001946278,0.003751410675775371,-0.9961952073958921,3103.1067391785864,-2.036848353701938e-06,3.825174318627556e-06,0.9999999999999999
A&W2,DSC_0756.NEF,-1.0102259494436823,0.0036707906607466546,4311.920433389365,0.007001178259841237,-1.0000593010304109,3111.4609176057565,-6.346777448746511e-07,6.406011241944766e-06,1.0
A&W2,DSC_0757.NEF,-0.9953379366398027,-0.0025682754392368297,4251.767756621777,0.00012798058175744916,-0.984634620013157,3076.606269345187,-6.349719759107982e-06,3.5680720570462327e-06,1.0
A&W2,DSC_0758.NEF,-1.0084328100048758,0.00099473519434048,4309.202302792755,0.007844046473342354,-1.0028613985161297,3111.2381879769923,-2.651179908460795e-07,5.0110961816474624e-06,1.0
A&W2,DSC_0759.NEF,-1.000206906815568,-0.002811873847400036,4278.932349808596,0.0023930014289139626,-0.9938541367213758,3098.172203768125,-2.6561821098948906e-06,2.9312136815474446e-06,1.0
A&W2,DSC_0760.NEF,-1.0096056470345078,0.003182260378422321,4310.990569235838,0.007806397207317037,-1.0016007354326595,3111.2200263048603,-4.6341237607861904e-07,6.152588169707888e-06,1.0
A&W2,DSC_0761.NEF,-1.0062128519020495,-0.00014648019958310836,4301.162816420527,0.005906362511017261,-1.0007523330555237,3109.21183494139,-8.295624767295271e-07,4.417825268523057e-06,1.0
A&W2,DSC_0762.NEF,-1.010610814001983,0.0029184411254903815,4315.73104475997,0.008359974467185866,-1.003431403160682,3114.482878207685,-4.4126775649358036e-08,6.280260590613531e-06,1.0
A&W2,DSC_0763.NEF,-1.0012662218720412,-0.001676580980039139,4281.0569678253605,0.0023640075420222916,-0.9937100657347766,3099.2344715516692,-2.7035598640287097e-06,3.4958960299892127e-06,1.0
A&W2,DSC_0764.NEF,-0.9963886888502856,-0.00809097612669775,4283.678070139636,0.008218137312795576,-1.0015296015928126,3099.83872728862,1.835394341985905e-07,6.71759297734657e-07,1.0
A&W2,DSC_0765.NEF,-1.0041504746733305,0.005006827089688939,4278.138243326034,0.0027576913345066277,-0.9892812909280646,3089.7768251320094,-5.506552716998638e-06,7.982863259252138e-06,0.9999999999999999
A&W2,DSC_0766.NEF,-1.0055203570853186,0.0017509627947137271,4295.270510802016,0.004636300630813729,-0.9966914716437725,3106.98502127363,-1.7591171187451233e-06,5.243510522748009e-06,1.0
A&W2,DSC_0767.NEF,-1.0024270657935557,-0.0003574157684832681,4283.962495958884,0.003380467751427369,-0.9951216656715329,3101.855737993374,-2.6849832805415772e-06,4.171213028794043e-06,1.0
A&W2,DSC_0768.NEF,-1.0071208540240189,0.00043370262191483176,4305.2101710104735,0.006661226649159244,-1.0016022098562916,3113.8219063927368,-3.306047648587454e-07,4.084722487272659e-06,1.0
A&W2,DSC_0769.NEF,-1.0026681524131433,-0.0019684415279772826,4289.221054840206,0.0042896890327263765,-0.99813978882833,3107.385283758577,-1.3310559429560625e-06,2.607054365055049e-06,1.0
A&W2,DSC_0770.NEF,-1.0025389000543758,-0.0031316338962484548,4291.866559184887,0.005103017339317034,-0.9982730201222866,3101.676030781093,-9.053910409987324e-07,1.9540093092150435e-06,1.0
A&W2,DSC_0771.NEF,-0.9995888691044678,-0.0035470171611879384,4283.3377909983565,0.005962400059209466,-0.9975165483453622,3097.933832001046,-1.6457985759499134e-06,2.6708093566628503e-06,1.0
A&W2,DSC_0772.NEF,-1.0065244205178723,0.000503063039379553,4303.132931371141,0.005723401089419647,-0.9988367798651948,3104.6825899398673,-9.046759119751519e-07,4.561714396016444e-06,1.0
A&W2,DSC_0773.NEF,-1.0039762131125762,-0.002359378982085314,4297.232874236758,0.006539997926704765,-0.9993127335449045,3099.0529135201705,-8.96580222478561e-07,2.834098262409341e-06,1.0
A&W2,DSC_0774.NEF,-1.0036315984432,-0.0017172882117978425,4296.255902167723,0.0046574646461753424,-0.9989923066730299,3104.8231121060526,-1.1226561521940549e-06,3.601015194448857e-06,1.0
A&W2,DSC_0775.NEF,-1.0065324886542746,0.0027383370887571986,4299.617642466319,0.004883021289035591,-0.9964576631381847,3102.493504016996,-1.8826676614266754e-06,5.93938669709848e-06,1.0
A&W2,DSC_0776.NEF,-1.0003269631096245,0.0002045138634386161,4272.956201505493,0.0032956866007912444,-0.9915310245597575,3090.2514764617613,-4.453941614444176e-06,4.691239655857494e-06,1.0
A&W2,DSC_0777.NEF,-1.0030375141694112,-0.0024421456263749677,4293.004200875892,0.004975806734843299,-0.997815758782539,3102.460643939664,-1.391089188472921e-06,3.0601901317363107e-06,1.0
A&W2,DSC_0778.NEF,-1.0038704060432708,-0.00012157942504944593,4291.291081459998,0.0038251595016461095,-0.9958498080781679,3100.5935027998685,-2.1462317891947196e-06,4.500344225582086e-06,0.9999999999999999
A&W2,DSC_0803.NEF,-1.0091685687583574,-0.0008863812378034241,4316.863129403067,0.009759847491249977,-1.0092212833015488,3118.2224366357364,1.8106728668233075e-06,3.2665642219624377e-06,1.0
A&W2,DSC_0804.NEF,-1.0056642983806647,-0.002565769019898124,4300.593348798303,0.008553052498399862,-0.9961239230380536,3086.6829486204533,-1.616413394680038e-06,4.337430713615065e-06,1.0
A&W2,DSC_0805.NEF,-1.0083500965721561,-0.00199722400055914,4312.886853547217,0.00979886925437197,-1.0021724487746284,3101.4195076375795,2.6740461179632153e-07,3.934089781212707e-06,1.0
A&W2,DSC_0806.NEF,-0.9950028892876106,-0.004699355602269854,4256.480687644727,0.004782943564409052,-0.9879855990208836,3066.4414123965503,-4.604630121520955e-06,2.1783463888397596e-06,1.0
A&W2,DSC_0807.NEF,-1.0046103234989625,-0.0034180610246043216,4297.369402137652,0.007545239025682731,-0.997359615969676,3089.8540372390166,-1.6818678149556896e-06,3.835838653615493e-06,1.0
A&W2,DSC_0808.NEF,-1.001592789104935,-0.004281857680361257,4281.092685152091,0.0038975521514819323,-0.9901693679309416,3078.7177969415256,-4.7567127795671136e-06,4.534502155132876e-06,0.9999999999999999
A&W2,DSC_0809.NEF,-0.9945531521596425,-0.003863700173892436,4249.788394826194,0.0019096334164481858,-0.9835493608613695,3063.9319043207215,-6.7662029423019634e-06,3.874325948767193e-06,1.0
A&W2,DSC_0810.NEF,-1.0086280917852728,-0.0020185633132951764,4315.52265725065,0.010029220469854295,-1.0105130218349225,3120.1087966315054,1.854866721244907e-06,2.734503770330662e-06,1.0
A&W2,DSC_0811.NEF,-1.0076119553242866,-0.0018552661146135113,4308.508951519068,0.008110145371401376,-1.0000098256763803,3099.984939057449,-6.966085015507882e-07,4.721670624188502e-06,1.0
A&W2,DSC_0812.NEF,-1.0044608371118704,-0.003748321437137657,4298.229742211425,0.006691808445656245,-0.9989882453421175,3098.8406218201885,-1.0357804762293914e-06,3.3969454050715534e-06,1.0
A&W2,DSC_0813.NEF,-1.0082280195815636,-0.0026160352381255623,4315.551152784758,0.011039399408897265,-1.0114254704958963,3120.2836662965456,2.461914780622563e-06,2.080027015760488e-06,1.0
A&W2,DSC_0814.NEF,-1.0045022950999858,-0.00246305298498402,4295.3982963802355,0.005644507483126802,-0.9936410882369733,3089.5716177758613,-2.5811361188963422e-06,5.030547790031876e-06,1.0
A&W2,DSC_0815.NEF,-1.0088957860777263,-0.0027883522450775954,4315.739544111888,0.009325093886840892,-1.0017424808296582,3103.521404107796,1.067187166716343e-08,4.258505713358157e-06,1.0
A&W2,DSC_0816.NEF,-0.9970538060121741,-0.007412545245535231,4268.5826824500955,0.005031289664955461,-0.9905959328531819,3075.5414743414594,-3.6908492307078603e-06,1.4228656077345974e-06,1.0
A&W2,DSC_0817.NEF,-0.9989980580693186,-0.00366491259604981,4270.254633808052,0.004285863832637495,-0.9900406365248158,3077.973998809425,-4.801582527350302e-06,4.182364500850736e-06,1.0
A&W2,DSC_0818.NEF,-1.0091660781581717,-0.0010252583422301093,4315.924715466284,0.009954096500976098,-1.0084187327534035,3116.9162500576613,1.5219902013340106e-06,3.3991753620519674e-06,1.0
A&W2,DSC_0819.NEF,-0.9986548719960109,-0.0038296201064106877,4268.536729957823,0.003645517073038371,-0.9886391871690294,3075.6161206116344,-5.04458242607888e-06,4.140894504823302e-06,1.0
A&W2,DSC_0820.NEF,-1.0038305601667337,-0.00047541368081687526,4285.384368626288,0.005542553217555581,-0.99082902538146,3083.486893516079,-4.423224461071511e-06,6.421125644486714e-06,1.0
A&W2,DSC_0821.NEF,-1.006258228960079,-0.00215993938424002,4302.9085373018515,0.008753686717358558,-0.9978990949490776,3096.116996332895,-1.0062653199887986e-06,4.283261494133338e-06,1.0
A&W3,DSC_0843.NEF,0.9776466117948036,0.01360004541313292,293.0185543862167,-0.023859954533108192,0.9854506566854364,34.71772581764349,-4.983076877676936e-06,-1.4276960095473513e-06,1.0
A&W3,DSC_0844.NEF,0.9806743726962077,0.018819347293341233,286.7842338529355,-0.024001784409899085,0.9930877066620264,27.277713838000437,-5.219553425747844e-06,9.012526281782554e-07,1.0
A&W3,DSC_0845.NEF,0.9781418869791176,0.01761639242999507,291.248928090274,-0.02644070074049066,0.989369623895523,35.36883100712873,-5.328886331142495e-06,-3.217807535328901e-07,1.0
A&W3,DSC_0846.NEF,0.9794237014167501,0.019002194730041444,289.62349136657474,-0.02602725405242935,0.990642121444463,31.06270742888402,-5.218983052898528e-06,1.988359946111634e-07,1.0
A&W3,DSC_0847.NEF,0.9789303156962904,0.01666501342778457,292.53038167909847,-0.025064325185380654,0.9895622454642774,29.288727410835886,-5.153371583058857e-06,-1.8164665087368911e-07,1.0
A&W3,DSC_0848.NEF,0.9772219013011926,0.016622057366676643,293.4854453745015,-0.02620375209072885,0.9908372169379563,28.348877448799765,-5.833501785034771e-06,6.268294081145643e-07,1.0
A&W3,DSC_0849.NEF,0.9807898832269946,0.018049968142044605,286.05850893536643,-0.02470635513773191,0.9914823253736804,24.214163080613904,-4.989478315569913e-06,3.2669870766305623e-07,1.0
A&W3,DSC_0850.NEF,0.9791798966961084,0.018142003358290158,294.1986644776788,-0.025086844112396166,0.9915462259730907,23.41991291661268,-5.4719668106811136e-06,6.427370558847876e-07,1.0
A&W3,DSC_0851.NEF,0.975749753523837,0.015767743963316008,295.8255583126684,-0.027214460207227977,0.985198564567158,38.67613172151296,-5.251814219634986e-06,-1.5257621066238898e-06,1.0
A&W3,DSC_0852.NEF,0.9799485586563775,0.019490044592236775,290.20436206432083,-0.026395944431295906,0.9912802229832616,25.951694391447038,-5.0019082506072815e-06,7.270210690761064e-08,1.0
A&W3,DSC_0853.NEF,0.9792619392065837,0.01724389145984683,295.7291734463009,-0.025792655035546737,0.9887919626813937,27.961428317395047,-5.0059456344442975e-06,-5.493975489321415e-07,1.0
A&W3,DSC_0854.NEF,0.9768806938187664,0.017625597016143336,297.1541352930498,-0.027283411138248514,0.9894503517487856,25.551938802929953,-5.689514420347714e-06,-1.2448262293647345e-07,1.0
A&W3,DSC_0855.NEF,0.9818326884915549,0.02083903719454498,298.3491222639153,-0.025413009960316337,0.9980858499556859,17.223312994423587,-5.655518573520324e-06,2.784689639889019e-06,1.0
A&W3,DSC_0856.NEF,0.9774319573253092,0.016885765429667108,297.76522042772183,-0.02533233032307654,0.9891661667579514,21.199313422069082,-5.493124309935678e-06,-2.885020464968742e-07,1.0
A&W3,DSC_0857.NEF,0.9776172778018196,0.018328651120155068,296.91363529653876,-0.026326803604347308,0.9897957140200647,25.953427405181493,-5.630267714585693e-06,7.341947651931193e-08,1.0
A&W3,DSC_0858.NEF,0.9766142565784299,0.01227297283227027,308.2833268142206,-0.025534108762524002,0.9903448391842609,21.03088717739536,-6.0937125366897935e-06,6.67572371496959e-07,1.0
A&W3,DSC_0859.NEF,0.9817672119206167,0.017851138206742896,298.78703800814736,-0.023164109293813368,0.9936696763376498,18.272958477927272,-4.98457968898033e-06,1.3344300235463333e-06,1.0
A&W3,DSC_0860.NEF,0.9784425788162529,0.015040907953930418,302.0586608228482,-0.023251374872262205,0.9896106637441555,20.147110743093876,-5.373965250306715e-06,-6.389613073218926e-08,1.0
A&W3,DSC_0861.NEF,0.97906721248112,0.014072712675235702,298.7731962223611,-0.02144694030738583,0.9899539277916571,13.003871980239879,-5.20120512423043e-06,-1.7114971103689194e-07,1.0
A&W3,DSC_0862.NEF,0.979931725685052,0.014365452777650514,303.7325707151626,-0.020803650727483004,0.9919501478870175,13.308883717479079,-5.19343142726022e-06,4.980869470253315e-07,1.0
A&W3,DSC_0873.NEF,0.9784970542371464,0.018205234399791752,296.35614756328516,-0.026083453382015644,0.9904342670383925,26.0737507259651,-5.587138816010766e-06,3.5444487268476524e-07,1.0
A&W3,DSC_0874.NEF,0.9799405849147192,0.019040925424224222,293.23067572875885,-0.025716522379198057,0.9908585822998095,24.69512499438723,-5.1085600115776066e-06,1.9187507537239216e-07,1.0
A&W3,DSC_0875.NEF,0.9790672349596499,0.01855798246766706,295.83879590961317,-0.02574234254088291,0.9911861333715672,23.557635062336697,-5.224239647318983e-06,1.605870440897314e-07,1.0
A&W3,DSC_0876.NEF,0.9781502727951238,0.0177427352705282,295.64292120892543,-0.025899876567949346,0.9890440496413399,26.679548957882446,-5.34598157340422e-06,-1.95727765523263e-07,1.0
A&W3,DSC_0877.NEF,0.9800313682438268,0.017876487991203175,296.76940022053833,-0.025483603249347193,0.9926109112679803,23.79191872555292,-5.068194388591903e-06,9.254988647136312e-07,1.0
A&W3,DSC_0878.NEF,0.9788113180816672,0.01835447499342973,293.27316293257616,-0.026094462296380728,0.9898735134314726,26.967274424437306,-5.193571338339002e-06,-1.8555937227685963e-07,1.0
A&W3,DSC_0879.NEF,0.9823903944688467,0.020952804380123518,292.2115763483405,-0.025424667943598354,0.9948456277399708,21.178533089695385,-4.734693460660008e-06,1.3294850452097019e-06,1.0
A&W3,DSC_0880.NEF,0.978579538457408,0.018266626264323352,292.96343490359,-0.025927346236508844,0.9892372637644795,26.968920085265573,-5.095247859407234e-06,-5.55263396546926e-07,1.0
A&W3,DSC_0881.NEF,0.9784065439157306,0.018711095960961228,293.89737107263016,-0.026406307885685768,0.9904234999074797,25.124280029023826,-5.4423537810216685e-06,2.2160317694305118e-07,1.0
A&W3,DSC_0882.NEF,0.9788584146441504,0.016713064567004075,296.40378520545613,-0.025869023090383088,0.9893388384503955,25.302600501848357,-4.9668807199320995e-06,-8.228807374855558e-07,0.9999999999999999
A&W3,DSC_0883.NEF,0.97948888577086,0.020146471882471206,293.1474330231929,-0.026696641518935964,0.9913084660349366,27.665472351725267,-5.294633783384787e-06,4.264798395104773e-07,1.0
A&W3,DSC_0884.NEF,0.9828463636198176,0.021848238902724113,289.99103581049945,-0.025427142973497237,0.9954197330837414,23.121947501177775,-4.643650653306206e-06,1.576909709661071e-06,1.0
A&W3,DSC_0885.NEF,0.9792903814559407,0.019733919947046298,293.8666835519759,-0.026965079288466545,0.9910428555048696,26.273135714496334,-5.306521156518513e-06,3.187972579541419e-07,1.0
A&W3,DSC_0887.NEF,0.9794236627000563,0.020198048335659254,293.85707032741635,-0.02727905525089496,0.9917742465046224,27.35980478361741,-5.413724365610129e-06,7.191373304764338e-07,1.0
A&W3,DSC_0889.NEF,0.9791540699589888,0.020092386002551327,291.5066561272645,-0.02683949125193438,0.990655574052601,26.875801966183317,-5.256962817632415e-06,1.6698885727241728e-07,1.0
A&W3,DSC_0890.NEF,0.9785618691110399,0.018149872475685225,293.76915952052207,-0.027092075371091685,0.9897875221590278,27.316642031646328,-5.223716315780828e-06,-4.3557678372129717e-07,1.0
A&W3,DSC_0891.NEF,0.9794801296672713,0.019777984970054067,293.96741695466875,-0.02679879093422316,0.9907852757201505,26.997555495765198,-5.2232046044235245e-06,2.065293228494306e-07,1.0
A&W3,DSC_0892.NEF,0.9822632809013294,0.021062668772045257,288.90135928335076,-0.026253459102772988,0.9931711305770048,24.534000878456645,-4.536083452836025e-06,6.466824585903056e-07,1.0
A&W3,DSC_0893.NEF,0.982396241450495,0.02257675578609826,286.4734821438518,-0.0268779864942528,0.9968054180266942,24.53654883960275,-5.161323511584171e-06,1.958108688989707e-06,1.0
A&W3,DSC_0894.NEF,0.9781475121078393,0.01818158148728023,294.816493236704,-0.02754171204091333,0.9894321221178175,28.29630885549759,-5.348108145967398e-06,-3.9126774211224954e-07,0.9999999999999999
A&W3,DSC_0918.NEF,0.9809675531529621,0.01998542365183736,288.3368755990447,-0.026049644772358212,0.9910823898961211,27.582888704713124,-4.655672964271382e-06,1.2754536035043972e-07,1.0
Harbour1,DSC_1649.NEF,-1.0048674261580723,0.010470595428436792,4279.86241396992,0.0053992538427774205,-0.9864729928982253,3025.909901751298,-1.980550906389709e-06,8.702911133309096e-06,1.0
Harbour1,DSC_1650.NEF,-1.0022385441175807,0.00436698977195635,4277.361713121202,0.006263279131136149,-0.986967218357971,3023.4309481917426,-1.9542104116340482e-06,6.717313068697821e-06,1.0
Harbour1,DSC_1651.NEF,-1.004208196101155,0.00907698234376628,4278.319114996066,0.004777764715272422,-0.9866615261422252,3024.993187882169,-2.151386833956703e-06,8.236117530832913e-06,1.0
Harbour1,DSC_1652.NEF,-1.002483129292273,0.012079329051185726,4281.8460636058,0.010091750844094333,-0.9875593407022007,3025.534175493674,-4.810577642586188e-07,9.114685655497478e-06,0.9999999999999999
Harbour1,DSC_1653.NEF,-1.0003177840168989,0.004400005873107247,4280.7211179812675,0.00981606615664,-0.9907174663917749,3025.047378869102,-4.468666114825576e-07,6.7013356669553525e-06,1.0
Harbour1,DSC_1654.NEF,-1.0005693484473006,0.006426572217024844,4280.970183850539,0.00911579509224796,-0.9890970580765723,3027.5549820120114,-1.409625874819028e-07,7.354015070319236e-06,1.0
Harbour1,DSC_1655.NEF,-0.9996497934680072,0.0027952061549983416,4279.983616437375,0.011013791348028101,-0.9884048858628685,3020.156884391523,-3.532975491508218e-07,6.158748921650329e-06,1.0
Harbour1,DSC_1656.NEF,-1.005283201297967,0.009930632330761434,4275.87829093125,0.003994876700732749,-0.9858322127324178,3027.2788876727627,-3.1352913040506933e-06,8.742621547020644e-06,1.0
Harbour1,DSC_1657.NEF,-1.0043901565238833,0.009910182722307223,4281.513984275024,0.008136571255959905,-0.9867525593487653,3031.786202077246,-1.445721978183377e-06,8.966567980909086e-06,1.0
Harbour1,DSC_1658.NEF,-0.9992314667793475,0.014979464914461628,4287.82069114781,0.015320215289088368,-0.9903230016347621,3028.1286769519547,1.833796316313036e-06,1.0431497011420413e-05,1.0
Harbour1,DSC_1661.NEF,-1.02679643886995,0.004607248785975538,4266.449720135603,-0.004542489553520494,-0.9766371963117452,3018.1914745565628,-1.187314819586001e-05,6.918427506456732e-06,1.0
Harbour1,DSC_1669.NEF,-1.0041812718707341,0.009482492761693403,4283.70922001305,0.00702029524656895,-0.9883599548713441,3030.727366779612,-1.4213862543403539e-06,8.38303653604883e-06,1.0
Harbour1,DSC_1670.NEF,-1.0068289911146446,0.0073003975367957,4281.356369664333,0.007361282524031034,-0.9852439473343754,3022.5349160016212,-3.040828048751149e-06,7.5065601514085e-06,1.0
Harbour1,DSC_1671.NEF,-1.0062322559578836,0.007584669686610291,4278.89090877725,0.006139603319042819,-0.9855760820748115,3026.8346791136,-3.3736977232265164e-06,7.608486852453687e-06,1.0
Harbour1,DSC_1672.NEF,-1.003954393816294,0.01149142017569148,4285.065534442224,0.00824427109934002,-0.9883084452084276,3035.134329377773,-9.244288510410846e-07,8.777139817800854e-06,1.0
Harbour1,DSC_1673.NEF,-1.0082317471027915,0.013372185836671874,4281.742898573558,0.0011454632026237001,-0.9853354426236371,3033.7858452174873,-3.834335185107716e-06,9.607714432373963e-06,1.0
Harbour1,DSC_1674.NEF,-1.002501704976713,0.009043816883939057,4283.230609250174,0.010621285918210783,-0.9883662534057733,3028.680642732907,-1.069635320386217e-06,8.070116404852428e-06,1.0
